start,end,line,unformatted,segments,ref_start,ref_end,common_number,remainder
41.315,41.481,0,こんなところじゃ終われない,"[(3, 'こんなところじゃ終われない')]",True,False,4,こんなところじゃ終われない
40.915,41.315,0,こんなところじゃ終われない,"[(3, 'こんなところじゃ終われな'), (4, 'い')]",False,False,4,い
40.748,40.915,0,こんなところじゃ終われない,"[(3, 'こんなところじゃ終われ'), (4, 'ない')]",False,False,4,ない
40.581,40.748,0,こんなところじゃ終われない,"[(3, 'こんなところじゃ終わ'), (4, 'れない')]",False,False,4,れない
40.381,40.581,0,こんなところじゃ終われない,"[(3, 'こんなところじゃ終'), (4, 'われない')]",False,False,4,われない
40.147,40.381,0,こんなところじゃ終われない,"[(3, 'こんなところじゃ'), (4, '終われない')]",False,False,4,終われない
39.981,40.147,0,こんなところじゃ終われない,"[(3, 'こんなところ'), (4, 'じゃ終われない')]",False,False,4,じゃ終われない
39.814,39.981,0,こんなところじゃ終われない,"[(3, 'こんなとこ'), (4, 'ろじゃ終われない')]",False,False,4,ろじゃ終われない
39.613,39.814,0,こんなところじゃ終われない,"[(3, 'こんなと'), (4, 'ころじゃ終われない')]",False,False,4,ころじゃ終われない
39.413,39.613,0,こんなところじゃ終われない,"[(3, 'こんな'), (4, 'ところじゃ終われない')]",False,False,4,ところじゃ終われない
39.246,39.413,0,こんなところじゃ終われない,"[(3, 'こん'), (4, 'なところじゃ終われない')]",False,False,4,なところじゃ終われない
39.046,39.246,0,こんなところじゃ終われない,"[(3, 'こ'), (4, 'んなところじゃ終われない')]",False,True,4,んなところじゃ終われない
190.965,191.098,0,こんなもんじゃない,"[(3, 'こんなもんじゃない')]",True,False,4,こんなもんじゃない
190.664,190.965,0,こんなもんじゃない,"[(3, 'こんなもんじゃな'), (4, 'い')]",False,False,4,い
190.531,190.664,0,こんなもんじゃない,"[(3, 'こんなもんじゃ'), (4, 'ない')]",False,False,4,ない
190.331,190.531,0,こんなもんじゃない,"[(3, 'こんなもん'), (4, 'じゃない')]",False,False,4,じゃない
190.164,190.331,0,こんなもんじゃない,"[(3, 'こんな'), (4, 'もんじゃない')]",False,False,4,もんじゃない
190.064,190.164,0,こんなもんじゃない,"[(3, 'こん'), (4, 'なもんじゃない')]",False,False,4,なもんじゃない
189.763,190.064,0,こんなもんじゃない,"[(3, 'こ'), (4, 'んなもんじゃない')]",False,False,4,んなもんじゃない
190.965,191.098,-1,こんなもんじゃない,"[(2, 'こんなもんじゃない')]",False,False,4,こんなもんじゃない
190.664,190.965,-1,こんなもんじゃない,"[(2, 'こんなもんじゃな'), (4, 'い')]",False,False,4,い
190.531,190.664,-1,こんなもんじゃない,"[(2, 'こんなもんじゃ'), (4, 'ない')]",False,False,4,ない
190.331,190.531,-1,こんなもんじゃない,"[(2, 'こんなもん'), (4, 'じゃない')]",False,False,4,じゃない
190.164,190.331,-1,こんなもんじゃない,"[(2, 'こんな'), (4, 'もんじゃない')]",False,False,4,もんじゃない
190.064,190.164,-1,こんなもんじゃない,"[(2, 'こん'), (4, 'なもんじゃない')]",False,False,4,なもんじゃない
189.763,190.064,-1,こんなもんじゃない,"[(2, 'こ'), (4, 'んなもんじゃない')]",False,True,4,んなもんじゃない
47.688,48.055,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしばいもさよなら')]",True,False,4,ごっこあそびもしばいもさよなら
47.488,47.688,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしばいもさよな'), (4, 'ら')]",False,False,4,ら
47.288,47.488,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしばいもさよ'), (4, 'なら')]",False,False,4,なら
47.121,47.288,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしばいもさ'), (4, 'よなら')]",False,False,4,よなら
46.921,47.121,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしばいも'), (4, 'さよなら')]",False,False,4,さよなら
46.721,46.921,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしばい'), (4, 'もさよなら')]",False,False,4,もさよなら
46.554,46.721,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもしば'), (4, 'いもさよなら')]",False,False,4,いもさよなら
46.354,46.554,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびもし'), (4, 'ばいもさよなら')]",False,False,4,ばいもさよなら
46.153,46.354,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそびも'), (4, 'しばいもさよなら')]",False,False,4,しばいもさよなら
45.987,46.153,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそび'), (4, 'もしばいもさよなら')]",False,False,4,もしばいもさよなら
45.753,45.987,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあそ'), (4, 'びもしばいもさよなら')]",False,False,4,びもしばいもさよなら
45.619,45.753,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこあ'), (4, 'そびもしばいもさよなら')]",False,False,4,そびもしばいもさよなら
45.419,45.619,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっこ'), (4, 'あそびもしばいもさよなら')]",False,False,4,あそびもしばいもさよなら
45.052,45.419,-1,ごっこあそびもしばいもさよなら,"[(2, 'ごっ'), (4, 'こあそびもしばいもさよなら')]",False,True,4,こあそびもしばいもさよなら
47.688,48.055,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝居もさよなら')]",True,False,4,ごっこ遊びも芝居もさよなら
47.488,47.688,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝居もさよな'), (4, 'ら')]",False,False,4,ら
47.288,47.488,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝居もさよ'), (4, 'なら')]",False,False,4,なら
47.121,47.288,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝居もさ'), (4, 'よなら')]",False,False,4,よなら
46.921,47.121,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝居も'), (4, 'さよなら')]",False,False,4,さよなら
46.721,46.921,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝居'), (4, 'もさよなら')]",False,False,4,もさよなら
46.354,46.721,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも芝'), (4, '居もさよなら')]",False,False,4,居もさよなら
46.153,46.354,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊びも'), (4, '芝居もさよなら')]",False,False,4,芝居もさよなら
45.987,46.153,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊び'), (4, 'も芝居もさよなら')]",False,False,4,も芝居もさよなら
45.619,45.987,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ遊'), (4, 'びも芝居もさよなら')]",False,False,4,びも芝居もさよなら
45.419,45.619,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっこ'), (4, '遊びも芝居もさよなら')]",False,False,4,遊びも芝居もさよなら
45.052,45.419,0,ごっこ遊びも芝居もさよなら,"[(3, 'ごっ'), (4, 'こ遊びも芝居もさよなら')]",False,True,4,こ遊びも芝居もさよなら
26.701,26.866,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけいしょうきどりで')]",True,False,4,ごりっぱけいしょうきどりで
26.5,26.701,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけいしょうきどり'), (4, 'で')]",False,False,4,で
26.3,26.5,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけいしょうきど'), (4, 'りで')]",False,False,4,りで
26.1,26.3,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけいしょうき'), (4, 'どりで')]",False,False,4,どりで
25.866,26.1,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけいしょう'), (4, 'きどりで')]",False,False,4,きどりで
25.7,25.866,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけいしょ'), (4, 'うきどりで')]",False,False,4,うきどりで
25.499,25.7,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけい'), (4, 'しょうきどりで')]",False,False,4,しょうきどりで
25.366,25.499,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱけ'), (4, 'いしょうきどりで')]",False,False,4,いしょうきどりで
25.166,25.366,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっぱ'), (4, 'けいしょうきどりで')]",False,False,4,けいしょうきどりで
24.999,25.166,-1,ごりっぱけいしょうきどりで,"[(2, 'ごりっ'), (4, 'ぱけいしょうきどりで')]",False,False,4,ぱけいしょうきどりで
24.799,24.999,-1,ごりっぱけいしょうきどりで,"[(2, 'ご'), (4, 'りっぱけいしょうきどりで')]",False,True,4,りっぱけいしょうきどりで
26.701,26.866,0,ご立派警鐘気取りで,"[(3, 'ご立派警鐘気取りで')]",True,False,4,ご立派警鐘気取りで
26.5,26.701,0,ご立派警鐘気取りで,"[(3, 'ご立派警鐘気取り'), (4, 'で')]",False,False,4,で
26.3,26.5,0,ご立派警鐘気取りで,"[(3, 'ご立派警鐘気取'), (4, 'りで')]",False,False,4,りで
26.1,26.3,0,ご立派警鐘気取りで,"[(3, 'ご立派警鐘気'), (4, '取りで')]",False,False,4,取りで
25.7,26.1,0,ご立派警鐘気取りで,"[(3, 'ご立派警鐘'), (4, '気取りで')]",False,False,4,気取りで
25.366,25.7,0,ご立派警鐘気取りで,"[(3, 'ご立派警'), (4, '鐘気取りで')]",False,False,4,鐘気取りで
25.166,25.366,0,ご立派警鐘気取りで,"[(3, 'ご立派'), (4, '警鐘気取りで')]",False,False,4,警鐘気取りで
24.999,25.166,0,ご立派警鐘気取りで,"[(3, 'ご立'), (4, '派警鐘気取りで')]",False,False,4,派警鐘気取りで
24.799,24.999,0,ご立派警鐘気取りで,"[(3, 'ご'), (4, '立派警鐘気取りで')]",False,True,4,立派警鐘気取りで
85.893,86.127,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもらえるごうかく')]",True,False,4,さぁburnupいつになったらもらえるごうかく
85.626,85.893,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもらえるごうか'), (4, 'く')]",False,False,4,く
85.526,85.626,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもらえるごう'), (4, 'かく')]",False,False,4,かく
85.359,85.526,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもらえるご'), (4, 'うかく')]",False,False,4,うかく
85.259,85.359,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもらえる'), (4, 'ごうかく')]",False,False,4,ごうかく
85.192,85.259,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもらえ'), (4, 'るごうかく')]",False,False,4,るごうかく
85.092,85.192,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらもら'), (4, 'えるごうかく')]",False,False,4,えるごうかく
84.992,85.092,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったらも'), (4, 'らえるごうかく')]",False,False,4,らえるごうかく
84.892,84.992,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになったら'), (4, 'もらえるごうかく')]",False,False,4,もらえるごうかく
84.825,84.892,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになった'), (4, 'らもらえるごうかく')]",False,False,4,らもらえるごうかく
84.692,84.825,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつになっ'), (4, 'たらもらえるごうかく')]",False,False,4,たらもらえるごうかく
84.625,84.692,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつに'), (4, 'なったらもらえるごうかく')]",False,False,4,なったらもらえるごうかく
84.458,84.625,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupいつ'), (4, 'になったらもらえるごうかく')]",False,False,4,になったらもらえるごうかく
84.358,84.458,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnupい'), (4, 'つになったらもらえるごうかく')]",False,False,4,つになったらもらえるごうかく
84.125,84.358,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburnup'), (4, 'いつになったらもらえるごうかく')]",False,False,4,いつになったらもらえるごうかく
83.891,84.125,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁburn'), (4, 'upいつになったらもらえるごうかく')]",False,False,4,upいつになったらもらえるごうかく
83.491,83.891,-1,さぁburnupいつになったらもらえるごうかく,"[(2, 'さぁ'), (4, 'burnupいつになったらもらえるごうかく')]",False,True,4,burnupいつになったらもらえるごうかく
85.626,86.127,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになったら貰える合格')]",True,False,4,さぁburnupいつになったら貰える合格
85.359,85.626,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになったら貰える合'), (4, '格')]",False,False,4,格
85.259,85.359,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになったら貰える'), (4, '合格')]",False,False,4,合格
85.192,85.259,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになったら貰え'), (4, 'る合格')]",False,False,4,る合格
84.992,85.192,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになったら貰'), (4, 'える合格')]",False,False,4,える合格
84.892,84.992,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになったら'), (4, '貰える合格')]",False,False,4,貰える合格
84.825,84.892,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになった'), (4, 'ら貰える合格')]",False,False,4,ら貰える合格
84.692,84.825,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつになっ'), (4, 'たら貰える合格')]",False,False,4,たら貰える合格
84.625,84.692,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつに'), (4, 'なったら貰える合格')]",False,False,4,なったら貰える合格
84.458,84.625,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupいつ'), (4, 'になったら貰える合格')]",False,False,4,になったら貰える合格
84.358,84.458,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnupい'), (4, 'つになったら貰える合格')]",False,False,4,つになったら貰える合格
84.125,84.358,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburnup'), (4, 'いつになったら貰える合格')]",False,False,4,いつになったら貰える合格
83.891,84.125,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁburn'), (4, 'upいつになったら貰える合格')]",False,False,4,upいつになったら貰える合格
83.491,83.891,0,さぁburnupいつになったら貰える合格,"[(3, 'さぁ'), (4, 'burnupいつになったら貰える合格')]",False,True,4,burnupいつになったら貰える合格
91.165,91.532,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっちゃってコンプラ')]",True,False,4,さけおんなかねxxxxやっちゃってコンプラ
90.965,91.165,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっちゃってコンプ'), (4, 'ラ')]",False,False,4,ラ
90.765,90.965,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっちゃってコン'), (4, 'プラ')]",False,False,4,プラ
90.598,90.765,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっちゃってコ'), (4, 'ンプラ')]",False,False,4,ンプラ
90.431,90.598,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっちゃって'), (4, 'コンプラ')]",False,False,4,コンプラ
90.164,90.431,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっちゃっ'), (4, 'てコンプラ')]",False,False,4,てコンプラ
90.031,90.164,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxxやっ'), (4, 'ちゃってコンプラ')]",False,False,4,ちゃってコンプラ
89.63,90.031,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかねxxxx'), (4, 'やっちゃってコンプラ')]",False,False,4,やっちゃってコンプラ
89.463,89.63,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなかね'), (4, 'xxxxやっちゃってコンプラ')]",False,False,4,xxxxやっちゃってコンプラ
89.296,89.463,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんなか'), (4, 'ねxxxxやっちゃってコンプラ')]",False,False,4,ねxxxxやっちゃってコンプラ
89.096,89.296,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおんな'), (4, 'かねxxxxやっちゃってコンプラ')]",False,False,4,かねxxxxやっちゃってコンプラ
88.996,89.096,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけおん'), (4, 'なかねxxxxやっちゃってコンプラ')]",False,False,4,なかねxxxxやっちゃってコンプラ
88.863,88.996,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけお'), (4, 'んなかねxxxxやっちゃってコンプラ')]",False,False,4,んなかねxxxxやっちゃってコンプラ
88.729,88.863,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さけ'), (4, 'おんなかねxxxxやっちゃってコンプラ')]",False,False,4,おんなかねxxxxやっちゃってコンプラ
88.462,88.729,-1,さけおんなかねxxxxやっちゃってコンプラ,"[(2, 'さ'), (4, 'けおんなかねxxxxやっちゃってコンプラ')]",False,True,4,けおんなかねxxxxやっちゃってコンプラ
199.34,199.507,-1,さんさんまじわるミライ,"[(2, 'さんさんまじわるミライ')]",True,False,4,さんさんまじわるミライ
198.939,199.34,-1,さんさんまじわるミライ,"[(2, 'さんさんまじわるミラ'), (4, 'イ')]",False,False,4,イ
198.606,198.939,-1,さんさんまじわるミライ,"[(2, 'さんさんまじわるミ'), (4, 'ライ')]",False,False,4,ライ
198.439,198.606,-1,さんさんまじわるミライ,"[(2, 'さんさんまじわる'), (4, 'ミライ')]",False,False,4,ミライ
198.239,198.439,-1,さんさんまじわるミライ,"[(2, 'さんさんまじわ'), (4, 'るミライ')]",False,False,4,るミライ
198.072,198.239,-1,さんさんまじわるミライ,"[(2, 'さんさんまじ'), (4, 'わるミライ')]",False,False,4,わるミライ
197.838,198.072,-1,さんさんまじわるミライ,"[(2, 'さんさんま'), (4, 'じわるミライ')]",False,False,4,じわるミライ
197.471,197.838,-1,さんさんまじわるミライ,"[(2, 'さんさん'), (4, 'まじわるミライ')]",False,False,4,まじわるミライ
197.104,197.471,-1,さんさんまじわるミライ,"[(2, 'さん'), (4, 'さんまじわるミライ')]",False,True,4,さんまじわるミライ
205.346,205.479,-1,じだいきかいまってくれない,"[(2, 'じだいきかいまってくれない')]",True,False,4,じだいきかいまってくれない
205.179,205.346,-1,じだいきかいまってくれない,"[(2, 'じだいきかいまってくれな'), (4, 'い')]",False,False,4,い
204.945,205.179,-1,じだいきかいまってくれない,"[(2, 'じだいきかいまってくれ'), (4, 'ない')]",False,False,4,ない
204.778,204.945,-1,じだいきかいまってくれない,"[(2, 'じだいきかいまってく'), (4, 'れない')]",False,False,4,れない
204.445,204.778,-1,じだいきかいまってくれない,"[(2, 'じだいきかいまって'), (4, 'くれない')]",False,False,4,くれない
204.245,204.445,-1,じだいきかいまってくれない,"[(2, 'じだいきかいまっ'), (4, 'てくれない')]",False,False,4,てくれない
204.011,204.245,-1,じだいきかいまってくれない,"[(2, 'じだいきかいま'), (4, 'ってくれない')]",False,False,4,ってくれない
203.744,204.011,-1,じだいきかいまってくれない,"[(2, 'じだいきかい'), (4, 'まってくれない')]",False,False,4,まってくれない
203.477,203.744,-1,じだいきかいまってくれない,"[(2, 'じだいきか'), (4, 'いまってくれない')]",False,False,4,いまってくれない
203.344,203.477,-1,じだいきかいまってくれない,"[(2, 'じだいき'), (4, 'かいまってくれない')]",False,False,4,かいまってくれない
202.91,203.344,-1,じだいきかいまってくれない,"[(2, 'じだい'), (4, 'きかいまってくれない')]",False,False,4,きかいまってくれない
202.71,202.91,-1,じだいきかいまってくれない,"[(2, 'じだ'), (4, 'いきかいまってくれない')]",False,False,4,いきかいまってくれない
202.476,202.71,-1,じだいきかいまってくれない,"[(2, 'じ'), (4, 'だいきかいまってくれない')]",False,True,4,だいきかいまってくれない
196.737,197.104,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけていま')]",True,False,4,すいもあまいもかみわけていま
196.537,196.737,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけてい'), (4, 'ま')]",False,False,4,ま
196.37,196.537,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけて'), (4, 'いま')]",False,False,4,いま
196.137,196.37,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけ'), (4, 'ていま')]",False,False,4,ていま
196.003,196.137,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわ'), (4, 'けていま')]",False,False,4,けていま
195.769,196.003,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみ'), (4, 'わけていま')]",False,False,4,わけていま
195.402,195.769,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもか'), (4, 'みわけていま')]",False,False,4,みわけていま
195.236,195.402,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいも'), (4, 'かみわけていま')]",False,False,4,かみわけていま
195.169,195.236,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまい'), (4, 'もかみわけていま')]",False,False,4,もかみわけていま
195.069,195.169,-1,すいもあまいもかみわけていま,"[(2, 'すいもあま'), (4, 'いもかみわけていま')]",False,False,4,いもかみわけていま
194.869,195.069,-1,すいもあまいもかみわけていま,"[(2, 'すいもあ'), (4, 'まいもかみわけていま')]",False,False,4,まいもかみわけていま
194.668,194.869,-1,すいもあまいもかみわけていま,"[(2, 'すいも'), (4, 'あまいもかみわけていま')]",False,False,4,あまいもかみわけていま
194.502,194.668,-1,すいもあまいもかみわけていま,"[(2, 'すい'), (4, 'もあまいもかみわけていま')]",False,False,4,もあまいもかみわけていま
194.135,194.502,-1,すいもあまいもかみわけていま,"[(2, 'す'), (4, 'いもあまいもかみわけていま')]",False,False,4,いもあまいもかみわけていま
58.766,59.1,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけていま')]",False,False,4,すいもあまいもかみわけていま
58.566,58.766,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけてい'), (4, 'ま')]",False,False,4,ま
58.366,58.566,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけて'), (4, 'いま')]",False,False,4,いま
58.165,58.366,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわけ'), (4, 'ていま')]",False,False,4,ていま
57.999,58.165,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみわ'), (4, 'けていま')]",False,False,4,けていま
57.832,57.999,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもかみ'), (4, 'わけていま')]",False,False,4,わけていま
57.431,57.832,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいもか'), (4, 'みわけていま')]",False,False,4,みわけていま
57.264,57.431,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまいも'), (4, 'かみわけていま')]",False,False,4,かみわけていま
57.198,57.264,-1,すいもあまいもかみわけていま,"[(2, 'すいもあまい'), (4, 'もかみわけていま')]",False,False,4,もかみわけていま
57.064,57.198,-1,すいもあまいもかみわけていま,"[(2, 'すいもあま'), (4, 'いもかみわけていま')]",False,False,4,いもかみわけていま
56.864,57.064,-1,すいもあまいもかみわけていま,"[(2, 'すいもあ'), (4, 'まいもかみわけていま')]",False,False,4,まいもかみわけていま
56.697,56.864,-1,すいもあまいもかみわけていま,"[(2, 'すいも'), (4, 'あまいもかみわけていま')]",False,False,4,あまいもかみわけていま
56.497,56.697,-1,すいもあまいもかみわけていま,"[(2, 'すい'), (4, 'もあまいもかみわけていま')]",False,False,4,もあまいもかみわけていま
56.13,56.497,-1,すいもあまいもかみわけていま,"[(2, 'す'), (4, 'いもあまいもかみわけていま')]",False,True,4,いもあまいもかみわけていま
70.911,72.011,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいてやりかえすわ')]",True,False,4,すでで、あいで、いきぬいてやりかえすわ
70.745,70.911,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいてやりかえす'), (4, 'わ')]",False,False,4,わ
70.511,70.745,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいてやりかえ'), (4, 'すわ')]",False,False,4,すわ
70.344,70.511,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいてやりか'), (4, 'えすわ')]",False,False,4,えすわ
70.177,70.344,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいてやり'), (4, 'かえすわ')]",False,False,4,かえすわ
69.91,70.177,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいてや'), (4, 'りかえすわ')]",False,False,4,りかえすわ
69.777,69.91,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬいて'), (4, 'やりかえすわ')]",False,False,4,やりかえすわ
69.677,69.777,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬい'), (4, 'てやりかえすわ')]",False,False,4,てやりかえすわ
69.41,69.677,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いきぬ'), (4, 'いてやりかえすわ')]",False,False,4,いてやりかえすわ
69.176,69.41,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、いき'), (4, 'ぬいてやりかえすわ')]",False,False,4,ぬいてやりかえすわ
69.043,69.176,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、い'), (4, 'きぬいてやりかえすわ')]",False,False,4,きぬいてやりかえすわ
68.642,69.043,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あいで、'), (4, 'いきぬいてやりかえすわ')]",False,False,4,いきぬいてやりかえすわ
68.476,68.642,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あい'), (4, 'で、いきぬいてやりかえすわ')]",False,False,4,で、いきぬいてやりかえすわ
68.309,68.476,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、あ'), (4, 'いで、いきぬいてやりかえすわ')]",False,False,4,いで、いきぬいてやりかえすわ
67.942,68.309,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すでで、'), (4, 'あいで、いきぬいてやりかえすわ')]",False,False,4,あいで、いきぬいてやりかえすわ
67.708,67.942,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'すで'), (4, 'で、あいで、いきぬいてやりかえすわ')]",False,False,4,で、あいで、いきぬいてやりかえすわ
67.508,67.708,-1,すでで、あいで、いきぬいてやりかえすわ,"[(2, 'す'), (4, 'でで、あいで、いきぬいてやりかえすわ')]",False,True,4,でで、あいで、いきぬいてやりかえすわ
130.905,132.171,-1,すでで、いきて！いきぬいてくつがえすよ,"[(2, 'すでで、いきて！いきぬいてくつがえすよ')]",True,False,4,すでで、いきて！いきぬいてくつがえすよ
130.738,130.905,-1,すでで、いきて！いきぬいてくつがえすよ,"[(2, 'すでで、いきて！いきぬいてくつがえす'), (4, 'よ')]",False,False,4,よ
130.538,130.738,-1,すでで、いきて！いきぬいてくつがえすよ,"[(2, 'すでで、いきて！いきぬいてくつがえ'), (4, 'すよ')]",False,False,4,すよ
130.404,130.538,-1,すでで、いきて！いきぬいてくつがえすよ,"[(2, 'すでで、いきて！いきぬいてくつが'), (4, 'えすよ')]",False,False,4,えすよ
